featured_snippet,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_knowledge_panel_rhs,n_people_also_ask,n_top_stories,n_twitter_cards,n_videos,n_images,n_ad,n_local_results,n_map_results,n_recipes,n_products,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Games,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
1,1,1,0,19.267,0,0,1,0,0,1,1,0,0,0,0,0,0.0,7.510487859832844e-05,3.218780511356934e-05,0.0,0.9210057616171156,0.0341941782989817,0.0,0.0303691941246526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021512183084235,2.682317092797444e-05,0.0,0.0,0.0,0,0,0,5.703782474656201,11.482204975931786,1734
1,0,0,0,300.0,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.890916833175014,0.0,0.0,0.0819614137377575,0.0,0.0,0.0,0.0,0.0,0.0,0.0271217530872284,0.0,0.0,0.0,0.0,0.0,1,1,0,3.285112902641353,4.603258359612135,1735
1,0,0,0,39.021,0,0,0,0,0,0,0,0,0,0,0,0,0.0642667844522968,0.514979019434629,0.0,0.0,0.0,0.0391287544169611,0.0690757508833922,0.0,0.0,0.1324757067137808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.536863993083689,4.150063050978445,1736
1,1,1,0,11.973,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0370860493301451,0.4349569262013167,0.0,0.0,0.0,0.0819614137377575,0.0,0.3797045432211997,0.0,0.0,0.0,0.0,0.0,0.0662910675095809,0.0,0.0,0.0,0.0,1,1,0,1.7282870462724815,6.443178497723293,1736
1,1,1,0,117.342,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0391287544169611,0.0330112632508833,0.1443518109540636,0.0350485865724381,0.0506183745583038,0.4174359540636043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2491497349823321,0.0,0.0,1,1,0,4.045766875477741,8.801955204641816,1736
1,1,1,0,55.672,0,0,1,0,0,0,0,0,0,0,0,0,0.0391693144223525,0.0,0.1064889121818598,0.0,0.0,0.0,0.0,0.0,0.8543417733957877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.372489217525412,10.921669218023432,7
1,1,1,0,33.433,0,0,1,0,0,0,0,0,0,0,0,0,0.0464279865046349,0.1156015591732451,0.0391693144223525,0.0819614137377575,0.0,0.0,0.0,0.0,0.0871826787644534,0.0415866880670836,0.0,0.0,0.0,0.2083658161092731,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.2261256089670691,6.96236940330525,1737
1,1,1,0,7.258000000000001,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.3355156903947346,0.1735060694996786,0.0,0.0327700883941441,0.0,0.0530712189361443,0.0239654064567667,0.0,0.0,0.0,0.0,0.0,0.0,0.3811715263185316,0.0,0.0,0.0,0.0,0.0,1,1,0,5.703782474656201,6.895182572706186,1453
1,0,0,0,2.506,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3965658127208481,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0818738957597173,0.166502871024735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.495269436823547,5.006540254187147,635
1,1,0,1,8.201,0,0,1,0,0,0,0,0,0,0,0,0,0.6747922598640247,0.0,0.0,0.0,0.0548259631588122,0.0604238092470991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.703782474656201,5.953765275974599,1720
1,1,1,0,6.676,0,0,1,0,0,0,0,0,0,0,0,0,0.171279766779128,0.0,0.0391693144223525,0.0,0.0,0.1427233122604736,0.0,0.0,0.0,0.4813521569655082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.0411898874175805,11.492149399436746,1438
1,0,0,0,36.713,0,1,1,0,0,0,0,1,0,0,0,0,0.0141245277489312,0.0,0.0584094138034288,0.0,0.0,0.0,0.0,0.0,0.8472741636457467,0.0404431674110128,0.0,0.0263759787463127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.824458748355759,6.243867826819399,730
1,1,1,0,17.895,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0842463216726709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4066395070873033,0.1188242820107067,0.0,0.0,0.390289889229319,0.0,1,1,0,3.323235840192444,10.646323112796749,309
1,0,0,0,8.081000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5088080947742198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2781321685573328,0.0,0.0,0.0,0.1109009207177199,0.0,0.0,0.0,0.0,0,0,0,2.1657339102448487,6.895302058512326,416
1,0,0,0,9.811,0,0,0,0,0,0,0,0,0,0,0,0,0.0690757508833922,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0663041077738515,0.6124061395759718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.196112848483529,7.935461080654212,1743
1,1,1,0,14.012,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0410248395070304,0.0530712189361443,0.0,0.0,0.0,0.0607123630238089,0.0346109094698087,0.0,0.0,0.0,0.0,0.0,0.7778105806690634,0.0,0.0,0.0327700883941441,0.0,0.0,0.0,0,0,0,2.7619700430916403,5.053611766062315,1409
1,1,1,0,12.932,0,1,1,1,0,1,1,0,0,0,0,0,0.4541343118013484,0.060187160451688,0.0,0.0,0.0,0.1997515904845879,0.0,0.1186202842487508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.646103872883224,3.658523334099037,707
1,0,0,0,44.26000000000001,0,0,1,0,0,1,1,0,0,0,0,0,0.0,0.0796606007341156,0.0592462389494907,0.0,0.1632308845577211,0.0,0.0,0.5702644367471439,0.0,0.1275978390115286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.339109867676418,11.117154372691123,1746
1,0,0,0,7.896000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0271217530872284,0.0,0.0,0.9337089324904192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.749322476664543,6.054498029993456,1050
1,1,1,0,17.214000000000002,0,1,1,1,0,0,0,0,0,0,0,0,0.0182085981116055,0.1134966168411845,0.0,0.0,0.0,0.1681610023411973,0.0,0.0,0.3273431269134784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.4395981331422014,4.731503232573191,979
1,0,0,0,63.19000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0415866880670836,0.0271217530872284,0.0,0.0370860493301451,0.0,0.0,0.8942055095155427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.626418772771331,7.04894663404265,1753
1,1,1,0,13.916,0,0,1,0,0,0,0,0,0,0,0,0,0.0819614137377575,0.0,0.0,0.0,0.0,0.2684267417864981,0.0,0.0271217530872284,0.5068885322152707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.8233412454369446,8.77546416671754,903
1,1,1,0,25.034,0,0,1,0,0,0,0,0,0,0,0,0,0.0391693144223525,0.0,0.0,0.0,0.0,0.4768515182285697,0.0,0.0,0.1970978413967046,0.2868813259523732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.658523334099037,4.6784113540042,1753
1,1,1,0,42.06,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.3008491460448756,0.0436114813339011,0.3981917860921421,0.0388917132689374,0.0,0.0,0.0410764094038115,0.0,0.0,0.0,0.177379463856332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.618417208862173,6.745702123347814,1753
1,0,0,0,18.015,0,0,1,0,0,0,0,0,0,0,0,0,0.0260189171354051,0.0,0.0,0.4018414354397764,0.0,0.0398956729409545,0.057618703453477,0.0,0.0,0.0,0.1231687772994374,0.0,0.0,0.2049775319737297,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5265021031509983,7.539797503633696,1753
1,0,0,0,0.7909999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9535720134953652,0.0464279865046349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.4493658242022405,4.646811045147166,1753
1,0,0,0,109.802,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0470225705375594,0.2904540033629878,0.0,0.0,0.0,0.0306668938288431,0.0,0.0,0.0,0.6318565322706096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,4.32149341493015,8.38596999001046,1753
1,1,1,0,5.336,0,0,1,0,0,0,0,0,0,0,0,0,0.1440870094383524,0.096978772656222,0.0,0.0,0.0,0.7589342179054256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.607050533480172,4.63892406009331,1753
1,0,0,0,13.501,0,0,0,1,0,0,0,0,0,0,0,0,0.3591375883392227,0.5765956272084805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642667844522968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.772088597198099,7.897646968785736,731
1,1,1,0,17.810000000000006,0,0,0,0,0,0,1,0,0,0,0,0,0.0506183745583038,0.0,0.1003312720848056,0.1071886042402826,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444346289752652,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.834818958688502,9.160108619217052,1753
1,1,1,0,28.156,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.3457945040390422,0.0,0.0,0.5534501891250134,0.0,0.0,0.02469960743136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422816709821375,0.0,0.0,0.0,0,0,0,3.08181822246712,5.0711030408633455,1753
1,1,1,0,56.054,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.1400959003256992,0.0,0.2601264023160832,0.0,0.0,0.4885876027503491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,4.2380407841455,6.909875030720117,1753
1,0,0,0,8.704,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5916966234247377,0.0410248395070304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.111908731817337,6.189035899108812,902
1,1,1,0,44.365,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.2350135156622673,0.0,0.0,0.3291461281602799,0.0,0.2166708311564408,0.0,0.0,0.0,0.0,0.0,0.18521568271131,0.0,0.0,0.0339538423097017,0.0,0.0,0.0,0.0,1,1,0,2.724579503053421,5.024183106641525,1144
1,0,0,0,48.945,0,0,1,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.061684619887369,0.0879113485436696,0.0,0.0,0.0,0.0,0.0,0.0,0.8504040315689614,0.0,0.0,0.0,0.0,0.0,1,1,0,2.572306840068834,3.4646728379464617,1754
1,0,0,0,70.193,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.080729149862881,0.2104532989191805,0.0,0.0,0.0,0.0,0.0,0.0,0.66785610582352,0.0,0.0,0.0,0.0,0.0,1,1,0,3.1044969883453795,5.228768983650332,1754
1,1,1,0,1.7200000000000002,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.508093943463592,0.0,0.0,0.0,0.0,0.3740640047168265,0.0415866880670836,0.0,0.0,0.0,0.0,0.0391693144223525,0.0,0.0,0.0370860493301451,0.0,0.0,0.0,0.0,0,0,0,2.6866903619808005,6.772032916506542,1665
1,0,0,0,2.245,0,0,1,0,0,0,0,0,0,0,0,0,0.1420223394149824,0.0,0.1547708735955976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70320678698942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6976370858327975,6.305364288173006,1754
1,0,0,0,12.351,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.4920830002267114,0.0,0.0,0.02469960743136,0.0,0.0779529156275728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3505673750402711,0.0,0.0,0.0,0.0,0.0,1,1,0,1.21074978860496,5.239039649747655,963
1,1,1,0,22.753,0,0,0,0,0,0,0,0,0,0,0,0,0.3200088339222616,0.2306923586572438,0.0,0.0,0.0,0.1443518109540636,0.0642667844522968,0.0,0.0,0.166502871024735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,1,0,1,2.2785997302435343,7.537332003012062,963
1,0,0,0,6.25,0,0,1,0,0,0,0,0,0,0,0,0,0.3797045432211997,0.1156015591732451,0.0,0.0,0.0370860493301451,0.3940581086835467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.9970105677006769,9.937912988627067,1
1,0,0,0,13.032,0,0,1,0,0,0,0,0,0,0,0,0,0.618854204199286,0.171279766779128,0.0464279865046349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0642078024173735,0.0,0.0,0.0,0.0,0,0,0,0.6189622823705687,11.215203588596015,873
1,0,0,0,40.651,0,0,1,0,0,0,0,0,0,0,0,0,0.1349182918569717,0.0,0.0898181755031866,0.0,0.0,0.0,0.1887999351660502,0.0,0.0,0.0,0.0410248395070304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.778167515708588,11.380766775471807,737
1,0,0,0,44.143,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.12113072816011,0.0,0.0,0.0370860493301451,0.0,0.0464279865046349,0.0271217530872284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3469422516295981,0.0,0.0,0.0415866880670836,0.0,0,0,0,5.703782474656201,12.690697918139035,1046
1,0,0,0,34.817,0,0,1,0,0,0,0,0,0,0,0,0,0.3923796903100798,0.0,0.0,0.0,0.0,0.0,0.0,0.1815990066759837,0.0,0.0905071854520347,0.0,0.0,0.0,0.0,0.0982522174399635,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9578164787026536,4.051054246123235,963
1,1,1,0,9.551,0,0,1,0,0,0,0,0,0,0,0,0,0.5509843100003278,0.0,0.0,0.0,0.0,0.1555111533296209,0.0,0.0,0.1387336630744537,0.0391693144223525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-2.864704011147587,6.641687264091075,963
1,1,1,0,4.965000000000002,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.3797045432211997,0.0,0.1991155950080251,0.0415866880670836,0.0,0.171279766779128,0.0,0.0,0.0,0.1420223394149824,0.0,0.0,0.0,0.0,0.0391693144223525,0.0,0.0,0.0,0.0,1,1,0,1.799562281291076,5.708640654566558,4
1,0,0,0,7.165,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.2598643912345638,0.0,0.0,0.0464279865046349,0.0,0.0,0.0,0.0,0.0,0.6665858691735728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.615496219491602,11.151292306518988,4
1,0,0,0,3.6010000000000004,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8983523862556914,0.1016476137443085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1231021971339834,2.990116534768356,1409
1,0,0,0,5.222,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.467678886925795,0.0,0.0,0.4817027385159011,0.0,0.0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.542581196496638,8.865167877634704,1647
1,0,0,0,25.88000000000001,0,0,1,0,0,1,0,0,0,0,0,0,0.1564744326343004,0.0357835392128698,0.5420796227137797,0.0,0.0,0.0,0.0,0.0548692904337833,0.0,0.0,0.0,0.0,0.0,0.1480237958441061,0.0,0.0,0.0,0.0,0.0379919563343866,0.0,0,0,0,5.703782474656201,8.514032602011415,330
1,0,0,0,7.218999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0.1796191209002597,0.1713955948831392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6489852842166011,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.1945543487803407,7.217873273270591,427
1,0,0,0,0.22,0,0,1,0,0,0,0,0,0,0,0,0,0.6937076222608012,0.0,0.0819614137377575,0.0,0.0,0.09714697500737,0.0807560024894362,0.0,0.0,0.0,0.0464279865046349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.766862218382226,11.223956711766348,351
1,0,0,0,15.783,0,1,1,0,0,0,0,0,0,0,0,0,0.3909992539041396,0.1189251074120764,0.1681610023411973,0.0,0.0,0.0,0.0,0.0,0.0,0.0722105019424219,0.0,0.0,0.0,0.0,0.0,0.0364107643623453,0.0,0.0,0.0,0.0,1,1,0,1.2859213869731034,9.058949995670154,855
1,0,0,0,26.430000000000003,0,0,1,0,0,1,0,0,0,0,0,0,0.0248796581751311,0.0,0.1060450357870445,0.0,0.0550958227414498,0.0,0.0,0.1571204499972956,0.0,0.0,0.0,0.0,0.0,0.0,0.3909051027337576,0.0,0.1960024278700248,0.0699515026952963,0.0,0.0,1,1,0,2.560632360316136,11.668182800799215,15
1,1,1,0,12.549,0,0,1,0,0,0,0,0,0,0,0,0,0.364264839895673,0.1587468183389371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1235332935298367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7514160886839212,4.365554206105349,15
1,1,1,0,35.889,0,0,1,0,0,0,0,0,0,0,0,0,0.3175954442442908,0.0,0.0,0.0,0.0,0.5934394793422048,0.0,0.0,0.0,0.0889650764135044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.784640803263923,11.21208255402986,853
1,1,1,0,13.418,0,1,0,0,0,1,0,0,0,0,0,0,0.1208490005173065,0.0,0.0,0.0,0.0,0.4347074129264884,0.0,0.0,0.0,0.4444435865562051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.418499717590401,6.44757840859843,613
1,1,1,0,20.111,0,0,0,0,0,0,0,0,0,0,0,0,0.6515348939929329,0.0,0.0,0.0,0.0,0.0330112632508833,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690757508833922,0.0,0.0,0.0,0.0,1,1,0,4.430947742650751,7.092971807964117,289
1,1,1,0,4.838,0,1,0,0,0,0,1,0,0,0,0,0,0.130801256873527,0.7665593087195601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046967792615868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.6217616621229325,4.890747545083816,1674
1,1,1,0,26.259,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.4923891889105133,0.0,0.0,0.4325982445512779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0750125665382087,0.0,0.0,0.0,0,0,0,5.703782474656201,10.078734602245538,22
1,1,1,0,45.941,0,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.9597387293357128,0.0,0.0,0.0402612706642873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.908396437372448,7.564407029429154,1099
1,0,0,0,6.444000000000001,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.2345627208480565,0.5000828180212016,0.0,0.0,0.0,0.0,0.0,0.0,0.0897471289752649,0.0,0.0,0.0,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0,0,0,4.496203174736153,8.482169769299867,833
1,0,0,0,22.936,0,0,1,0,0,1,1,0,0,0,0,0,0.3797045432211997,0.0,0.1975629729110026,0.0,0.0415866880670836,0.0,0.0,0.1984015198663565,0.0,0.0,0.0,0.0,0.0,0.0,0.1827442759343574,0.0,0.0,0.0,0.0,0.0,1,0,1,1.3942625307690677,4.075518457972052,29
1,0,0,0,1.32,0,1,1,1,0,0,0,0,1,0,0,0,0.0352831188257658,0.0397394745863067,0.0,0.0,0.0,0.0029480507338961,0.0,0.0,0.6898438717317461,0.1879584904484404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.098263295920424,8.638000626739544,437
1,1,1,0,9.686,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.379407818230611,0.0,0.0,0.0,0.1292840743059903,0.0,0.0,0.0,0.0,0.1052330262098577,0.0,0.0,0.3860750812535408,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0.3866220203066846,7.536472199210765,30
1,1,1,0,5.485,0,1,1,1,0,0,0,0,0,0,0,0,0.3909992539041396,0.1086212663047672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5003794797910931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.356125859922076,4.3048620728288185,718
1,1,1,0,11.514,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0445401124972503,0.0,0.0,0.8412531816610627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0786286648021871,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.5668705876394307,4.747546100264289,30
1,0,0,0,97.898,0,0,1,0,0,0,1,0,0,0,0,0,0.2868813259523732,0.0,0.0391693144223525,0.0,0.0,0.1190474630679026,0.0,0.0,0.0,0.128769366831537,0.0,0.0,0.0,0.0,0.0,0.0464279865046349,0.0,0.3797045432211997,0.0,0.0,0,0,0,4.893479561644069,12.234883333052217,668
1,1,1,0,46.067,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0342102854004073,0.0,0.6921532053189299,0.1495949007850227,0.0,0.12404160849564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.9280421245840413,7.97513348958412,1726
1,1,0,1,7.982,0,0,1,0,0,0,1,0,0,0,0,0,0.3158715400856143,0.2191682646677126,0.0203285102756308,0.0,0.0,0.1163054215817304,0.0,0.0,0.0,0.0887907490266721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0686365661378735,0.0,0.0,0,0,0,3.778400180052348,6.511882021639248,1364
1,0,0,0,8.036000000000001,0,0,1,0,0,1,0,0,0,0,0,0,0.1188242820107067,0.0,0.0842463216726709,0.0,0.0879835695767818,0.0,0.4284098178512509,0.2377899734015689,0.0,0.0,0.0427460354870205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.840549633397488,11.285293292351092,39
1,1,1,0,36.847,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.2249762423163439,0.0381807027462678,0.0359613140705633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3735068746917516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.335149083867308,12.78150250358708,39
1,1,1,0,10.797,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6110452356775526,0.0,0.0464279865046349,0.1156015591732451,0.0,0.0,0.0,0.0,0.0,0.0,0.1178420518195813,0.0,0.0,0.0819614137377575,0.0,0.0,0.0,0.0,0,0,0,0.1629688282781397,9.191229415420636,74
1,1,1,0,28.111,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0875850578253199,0.0496135644479291,0.0,0.0,0.0,0.0,0.4699392344095658,0.3928621433171851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.658162481451876,6.206114126563258,39
1,1,1,0,15.022,0,0,1,0,0,1,0,0,0,0,0,0,0.6801432925871228,0.0,0.0,0.0,0.0,0.282280111868774,0.0,0.0375765955441033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.417759469961134,5.042224396342728,1641
1,0,0,0,100.976,0,1,1,0,0,1,0,0,0,0,0,0,0.3909992539041396,0.0,0.0,0.0,0.1134966168411845,0.2643044585659522,0.0,0.1681610023411973,0.0,0.0,0.0,0.0,0.0364107643623453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,4.117474979610956,9.4064208393515,797
1,1,1,0,14.539,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0391693144223525,0.0,0.0,0.0,0.5509843100003277,0.0,0.0,0.2246847259982311,0.1851616495790886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7537718023763802,7.4732832696391345,1737
1,1,1,0,12.219,0,0,0,0,0,0,0,0,0,0,0,0,0.0506183745583038,0.381625441696113,0.0,0.0,0.0,0.0703842756183745,0.3530200971731449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443518109540635,0.0,0.0,1,1,0,0.8480118911208606,4.790545408927446,43
1,1,1,0,25.447000000000006,0,0,1,0,0,0,0,0,0,0,0,0,0.0321479681075801,0.0,0.0,0.0,0.0,0.9338981895827182,0.0,0.0,0.0,0.0339538423097017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.097945399680406,4.315860122410925,43
1,0,0,0,20.003,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.390289889229319,0.0,0.0,0.3148311504663142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.5585442732498787,7.13013934195808,475
1,1,1,0,58.81400000000001,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.096978772656222,0.0378727313947521,0.0,0.0,0.0,0.8651484959490259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.441041836141061,9.398257991562202,1089
1,0,0,0,4.067,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0836296378091872,0.1443518109540636,0.0,0.0,0.0,0.732889796819788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391287544169611,0.0,0.0,0.0,0.0,1,1,0,2.467336528594536,11.214365751579484,998
1,0,0,0,7.481000000000001,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0925698330688366,0.0,0.0,0.616434188074982,0.0,0.0603708520767954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.1863178690872154,7.2745973619526145,1453
