videos,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_knowledge_panel_rhs,n_people_also_ask,n_top_stories,n_twitter_cards,n_images,n_ad,n_local_results,n_recipes,n_products,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Games,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
1,1,1,0,14.742,0,0,0,0,0,0,0,0,0,0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.3200088339222616,0.0,0.0,0.0,0.0,0.0,0.0,0.5475154593639575,0.0,0.0974271201413427,0.0,0.0,0.0,0,0,0,1.821803590576432,9.92794935800478,1437
1,0,0,0,0.3339999999999999,0,1,1,0,0,0,0,0,0,0,0.1440511741176211,0.0,0.0,0.0,0.0,0.0,0.155726233897894,0.4977134734267045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.3842572416380707,3.623593987415307,289
1,1,1,0,51.405,0,0,0,1,0,0,0,0,0,0,0.0,0.385705609540636,0.0,0.0,0.0,0.0,0.0330112632508833,0.4643606448763251,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,1,1,0,2.838552009166368,3.228192291505549,1439
1,1,0,1,3.884,0,0,1,0,0,1,0,0,0,0,0.0391693144223525,0.1877559042222148,0.0,0.0,0.0,0.0,0.0600609256772249,0.3797045432211997,0.0,0.0,0.0,0.0,0.0,0.0,0.3333093124570081,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.4019712188539085,3.057955616734122,1445
1,0,0,0,3.3360000000000003,0,0,0,0,0,1,0,0,0,0,0.0974271201413427,0.3021587897526501,0.0,0.0,0.0,0.0,0.0312555212014134,0.3200088339222616,0.0,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,-0.1358197231425347,5.516002045292173,1445
1,1,1,0,52.06,0,0,1,0,0,1,1,0,0,0,0.0,0.0,0.0807133268143924,0.0312743424432769,0.0,0.2308312754473485,0.0,0.3202015347133601,0.1835910524774737,0.0,0.0228715381938113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.441827357748051,5.498728482867892,1449
1,0,0,0,286.822,0,0,1,0,0,1,1,0,0,0,0.0,0.319197704359713,0.0,0.0,0.0,0.0,0.0,0.3659118629686589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.233936115677644,0.0,0.0,0,0,0,5.287215973476863,5.702548380141388,1452
1,1,1,0,10.847,0,0,0,0,0,1,0,0,0,0,0.1286826413427562,0.0,0.0,0.0,0.1082045053003533,0.0,0.0,0.3200088339222616,0.0,0.0,0.18007398409894,0.0,0.0,0.0,0.1443518109540636,0.0,0.0330112632508833,0.0,0.0,0.0,0,0,0,4.164694290540116,5.846597721962568,1453
1,1,1,0,6.9700000000000015,0,0,0,0,0,1,0,0,0,0,0.0506183745583038,0.0,0.0312555212014134,0.0,0.0,0.0,0.2525563162544169,0.3200088339222615,0.0,0.0,0.0680598498233214,0.0,0.0,0.0,0.0,0.0,0.2775011042402827,0.0,0.0,0.0,1,1,0,1.5334204260101845,4.762413222405509,1453
1,1,1,0,4.008,0,0,0,0,0,0,0,0,0,0,0.0,0.4006018109540635,0.0,0.0,0.0,0.0,0.0642667844522968,0.3200088339222615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,1,1,0,2.092234363478588,7.362472032062674,1453
1,1,1,0,17.949,0,0,0,0,0,1,0,0,0,0,0.0342102854004073,0.0,0.0,0.0,0.0405499736799944,0.0,0.0524569152953562,0.331632069210171,0.0,0.0,0.0,0.0,0.0,0.0,0.3915558556290481,0.0,0.1495949007850227,0.0,0.0,0.0,1,1,0,1.7710464276305136,7.828016517950179,1462
1,1,1,0,8.228,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3780889474960234,0.0,0.0,0.0961202996848223,0.0,0.0,0.0,0.1928614933386947,0.0,0.0,0.0,0.0,0.0,1,1,0,2.122501031140283,9.028521089021602,1462
1,0,0,0,2.007,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4325978989769529,0.0,0.0,0.0666010573776119,0.0,0.0,0.0,0.2390714759801341,0.0,0.0,0.0,0.0,0.0,1,1,0,3.62886402170395,8.14353106452431,1462
1,0,0,0,1.34,0,0,1,0,0,1,0,0,0,0,0.0422816709821375,0.0,0.0,0.0,0.244454520505447,0.3427696970420131,0.0,0.3704941114704023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.632032714678294,3.429590456163373,1463
1,1,1,0,15.304,0,0,0,1,0,1,0,0,0,0,0.0,0.4336130742049469,0.0,0.0,0.0,0.0,0.215122570671378,0.3200088339222616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0,0,0,2.5660257010727925,10.543954978015936,954
1,1,1,0,2.605,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3200088339222615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291298586572438,0.0,0.0,1,1,0,2.575356552710072,3.077312260546414,1487
1,1,1,0,13.136,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3200088339222615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291298586572438,0.0,0.0,1,1,0,1.8558291304680008,5.8195189731387975,1487
1,1,1,0,37.56200000000001,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0348882356203893,0.0,0.0,0.0,0.3572022852071662,0.0,0.0,0.0,0.0,0.0,0.0,0.6079094791724443,0.0,0.0,0.0,0.0,0.0,1,1,0,2.848391685655282,6.245971097364332,1491
1,1,0,1,10.185,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.1121346668802782,0.0,0.0,0.0,0.0,0.3640228411873756,0.0,0.0,0.4228766621655642,0.0,0.0,0.1009658297667818,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.9708246378478065,10.220256301232403,1494
1,1,0,1,8.079,0,0,0,0,0,1,0,0,0,0,0.0,0.0419073862729213,0.1043456664557598,0.0,0.054212913411901,0.0,0.0,0.3780889474960233,0.0,0.0,0.3474640916321233,0.0,0.0,0.0,0.0,0.0739809947312711,0.0,0.0,0.0,0.0,1,1,0,3.143893624534512,11.277913625823686,1494
1,0,0,0,7.551,0,0,0,0,0,0,0,0,0,0,0.0350485865724381,0.964951413427562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.515567191477569,4.455009867402432,1501
1,1,1,0,33.635000000000005,0,0,0,0,0,0,0,0,0,0,0.0350485865724381,0.964951413427562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.830621753490391,3.89514130805963,1501
1,0,0,0,8.943000000000003,0,0,0,0,0,1,0,0,0,0,0.0506183745583038,0.0974271201413427,0.0350485865724381,0.0,0.0,0.0,0.0,0.3200088339222616,0.1443518109540636,0.2504582597173145,0.0,0.0,0.0,0.0690757508833922,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,1,1,0,2.834565370832433,3.4026962577858915,1501
1,0,0,0,300.0,0,0,0,0,0,1,0,0,0,0,0.0,0.3759583915043599,0.0715846932002837,0.0,0.0,0.0,0.0,0.3316320692101711,0.0342102854004073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.827313621929028,4.295310668591608,1506
1,1,1,0,9.896,0,0,0,1,0,0,0,0,0,0,0.0,0.646979902826855,0.0,0.0,0.0,0.0,0.0,0.3200088339222615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.185489321117799,4.387834734956858,725
1,0,0,0,11.576,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6599753838940337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.8915981192837836,6.421148985094215,1517
1,0,0,0,15.854,0,0,0,0,0,0,0,0,0,0,0.0,0.1773630742049469,0.3971952296819788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3200088339222616,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.1681297491502525,7.155818539049652,1522
1,0,0,0,9.748,0,0,0,0,0,1,0,0,0,0,0.0,0.1041243374558303,0.1540139134275618,0.0,0.0,0.18007398409894,0.0,0.0,0.0,0.0,0.5617877650176679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.284288963416433,11.377373506662776,1538
1,1,1,0,56.96100000000001,0,0,1,1,0,1,0,0,0,0,0.0,0.3752669824716313,0.0378727313947521,0.0,0.1440870094383524,0.0,0.0,0.3457945040390422,0.0,0.0546971016740844,0.0,0.0,0.0422816709821375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.8280913984754448,8.742925708464593,487
1,1,1,0,2.9040000000000004,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0335572729874896,0.0,0.9075785893485548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.8970163006148333,3.4952643647751844,1549
1,1,1,0,9.337,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.6449425795053003,0.0,0.0,0.3200088339222616,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.779067688337491,6.3856260090447545,1549
1,1,1,0,12.854,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0335747202106649,0.3484985973465236,0.0,0.0,0.196679892532427,0.3792146326708539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.099731863572476,3.821813793537664,1555
1,0,0,0,0.331,0,0,0,0,0,0,0,0,0,0,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0642667844522968,0.3200088339222616,0.0,0.0,0.0,0.0,0.0,0.0,0.5182972614840988,0.0,0.0,0.0,0.0,0.0,0,0,0,2.696180028531723,5.958525463146102,1556
1,1,1,0,17.506,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331632069210171,0.0,0.0,0.0,0.0,0.0,0.6683679307898289,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.2658202076520162,7.208050964284184,1577
1,1,1,0,21.849,0,0,0,1,1,0,0,0,0,0,0.0312555212014134,0.5043838339222614,0.0,0.0,0.0,0.0,0.0,0.3200088339222616,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.9419622303441635,7.444149229350009,1249
1,0,0,0,62.31800000000001,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.1021482034628276,0.8371394335133635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.908059924924216,5.627002217177723,1606
1,0,0,0,19.901,0,0,1,0,0,0,0,0,0,0,0.0,0.4104294277572144,0.0,0.0,0.0600609256772249,0.0,0.0,0.3797045432211997,0.0,0.0,0.0,0.0,0.0,0.0370860493301451,0.0,0.0,0.0464279865046349,0.0,0.0,0.0,1,1,0,2.286049124353946,8.528014627895221,1611
1,0,0,0,6.247999999999999,0,0,0,0,0,1,0,0,0,0,0.2130852473498233,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.3550574204946997,0.0,0.0,0.0897471289752649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.1072416153661642,5.50617670712983,1620
1,1,1,0,18.88000000000001,0,1,1,1,1,0,1,0,0,0,0.0342010879824275,0.0363118425342782,0.0236816364353988,0.0288755798854814,0.0405390718400173,0.0,0.0,0.3315429100955848,0.0,0.0,0.0524428122801297,0.0,0.0,0.0,0.452405058946682,0.0,0.0,0.0,0.0,0.0,1,1,0,2.949531254653277,6.146479139369693,790
1,1,0,1,17.573,0,0,0,0,0,1,0,0,0,0,0.0,0.5043838339222614,0.0,0.0,0.0,0.0,0.0,0.3200088339222616,0.0,0.0,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.5296199129166825,5.880323467246392,647
1,0,0,0,3.5810000000000004,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.3802230565371024,0.0,0.0,0.3200088339222616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690757508833922,0.0506183745583038,0.0,0.0,0.0,0,0,0,1.4958211856471328,3.549531176167849,1639
1,1,0,1,17.953,0,0,0,0,0,1,0,0,0,0,0.0,0.6153591428115261,0.0,0.0,0.0,0.0,0.0419073862729213,0.3427334709155525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.7020991956087705,5.942213901933443,1515
1,1,1,0,23.668000000000006,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.9669887367491168,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.692640624259632,10.865479950743254,1640
1,0,0,0,2.822,0,0,0,0,0,1,0,0,0,0,0.1725505229670656,0.0,0.0,0.4292163504451513,0.0,0.0,0.0,0.3658423546105784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.0902440389975931,2.791717102674781,1660
1,0,0,0,13.235,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0415866880670836,0.375924530774018,0.0,0.0,0.3797045432211997,0.0,0.0,0.0,0.0,0.0,0.0,0.2027842379376985,0.0,0.0,0.0,0.0,0.0,1,1,0,0.9070481505072228,3.839129679907821,1660
1,1,1,0,9.024,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.2868813259523732,0.0,0.0,0.3797045432211997,0.0,0.0,0.0819614137377575,0.0,0.0,0.0,0.0,0.0,0.0464279865046349,0.0,0.0,0.0,1,1,0,3.310433518348566,10.652082448414228,1671
1,1,1,0,15.06,0,0,1,0,0,1,0,0,0,0,0.3631366897048708,0.0,0.0,0.0,0.0,0.0271217530872284,0.1699760883094761,0.4397654688984245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3435897043900768,7.914430625410828,1674
1,1,1,0,11.993,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0330112632508833,0.0,0.1324757067137808,0.0,0.0,0.3200088339222616,0.0,0.0,0.0,0.0,0.3031746908127208,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0,0,0,0.6662897263900627,6.91535731018224,1685
1,1,0,1,6.085,0,0,0,0,0,0,0,0,0,0,0.0,0.964951413427562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.194173212227829,9.091932891394643,1685
1,0,0,0,39.886,0,0,0,0,0,1,0,0,0,0,0.0,0.7494392694481954,0.0,0.0,0.0,0.0,0.0,0.1009658297667818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1495949007850227,0.0,0.0,0.0,0.0,0,0,0,3.219195773679121,5.331041058152149,1687
1,0,0,0,3.988,0,0,1,0,0,0,0,0,0,0,0.1862213873393438,0.0,0.0362450825335015,0.0,0.0,0.0,0.3619312439691448,0.3309333622624058,0.032322528705443,0.0,0.0,0.0,0.0,0.0,0.0,0.052346395190161,0.0,0.0,0.0,0.0,0,0,0,1.289232648276759,6.239554337383261,1687
1,1,1,0,27.426,0,0,0,0,0,0,0,0,0,0,0.0721400176678444,0.0506183745583038,0.0,0.0,0.0,0.0350485865724381,0.0690757508833922,0.3200088339222615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3244257950530035,0.0312555212014134,0.0,1,1,0,3.976892721714549,5.5224044725744585,1689
1,1,1,0,9.932,0,0,0,0,0,1,0,0,0,0,0.0741773409893992,0.0,0.0,0.0,0.0,0.0,0.3574370583038869,0.4174359540636044,0.0,0.0,0.1003312720848056,0.0,0.0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.66527812086161,5.4299375589924415,1689
1,1,0,1,12.451,0,0,1,0,0,0,0,0,0,0,0.1552194223989719,0.0346109094698087,0.0,0.0,0.0,0.0,0.2618886361136677,0.5243156255607849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0239654064567667,0.0,0.0,0.0,0.0,0,0,0,0.7400307664587957,4.201149034872071,1690
1,0,0,0,89.98,0,1,0,0,0,0,0,0,0,0,0.0715846932002837,0.0342102854004073,0.0,0.0,0.0,0.0,0.4091502071269998,0.4850548142723091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.179885008796846,4.862931565723868,1695
1,1,1,0,1.971,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.3008556510221096,0.0,0.0,0.0,0.0,0.6991443489778902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.475949991745108,4.2668261987340825,1703
1,0,0,0,8.639000000000001,0,1,0,0,0,1,0,0,0,0,0.3244257950530035,0.3200088339222615,0.0,0.0,0.0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046157243816253,0.0,1,0,1,1.5675737083354015,8.36845812067,1704
1,1,1,0,278.00600000000003,0,0,1,0,0,0,1,0,0,0,0.0,0.0267538644470867,0.0,0.0501473401230418,0.3203419841803236,0.0,0.0,0.3745541022592154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1689564700408417,0.0592462389494907,0.0,0.0,1,1,0,3.1732506468419253,5.179145241553628,1708
1,1,1,0,18.155,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.1324757067137808,0.5145041961130742,0.0,0.0,0.0,0.3200088339222615,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.6974609995479417,3.928486731458811,1710
1,0,0,0,11.961,0,0,1,0,0,1,0,0,0,0,0.1839163741497077,0.0,0.0,0.0,0.0,0.8160836258502924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.997830071636137,5.338172493802744,502
1,0,0,0,59.15300000000001,0,0,0,0,0,1,0,1,0,0,0.0,0.0330112632508833,0.0,0.0,0.0312555212014134,0.2417789310954063,0.0,0.3200088339222615,0.0,0.0,0.119694125441696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3.314222367647748,4.650105309981838,1726
1,0,0,0,6.072,0,0,1,0,0,1,0,0,0,0,0.0,0.0430985915492957,0.0,0.0,0.0952493338408831,0.0,0.0,0.0,0.0,0.0,0.6133460220784164,0.0,0.0,0.0,0.0,0.0,0.2483060525314046,0.0,0.0,0.0,1,0,1,3.4404821953250577,6.496952953233361,20
1,1,0,0,42.496,0,0,1,0,0,0,1,0,0,0,0.0595986530937967,0.0,0.2140257313583899,0.1696284329563812,0.0799774218035307,0.0,0.0,0.3760437549876406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0863421375323587,0.0,0.0,0.0,0.0,1,1,0,2.3157974244661803,5.874000523061984,28
1,0,0,0,1.507,0,1,1,0,0,0,0,0,0,0,0.0772541464438763,0.025564076914527,0.0,0.0349560964766033,0.0,0.0,0.3778852209995924,0.4843404591654009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.948905658035112,3.193434932386248,658
1,1,1,0,10.523,0,1,1,1,0,0,0,0,0,0,0.0746773658882296,0.0323548575151743,0.0,0.0,0.0,0.0,0.1245156201776344,0.679772070002172,0.0,0.0,0.0886800864167894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.029505483660912,7.664180499106429,1521
1,1,0,1,2.181,0,0,1,0,0,0,0,0,0,0,0.0,0.6202954567788004,0.0,0.0,0.0,0.0,0.0,0.3797045432211997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.806083941373576,3.806773594709048,60
1,0,0,0,19.775,0,0,1,0,0,0,0,0,0,0,0.0,0.0530712189361443,0.0,0.0,0.1021482034628275,0.0239654064567667,0.0,0.3355156903947346,0.0,0.3768936433785434,0.0,0.0,0.0756357489768392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.977131922855266,6.839188388181101,1665
1,0,0,0,13.751,0,0,1,0,0,1,0,0,0,0,0.0,0.0243367643860257,0.0,0.0,0.0,0.0,0.0,0.3739925814017742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1525221470434357,0.0,0.4491485071687643,0.0,0,0,0,1.6694034936015345,12.013815728090997,112
1,0,0,0,34.923,0,1,1,1,0,0,0,0,0,0,0.1863696004528029,0.1612789112145925,0.0,0.0,0.0,0.0266279039851809,0.0,0.372790655792534,0.1134966168411845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.4969620036465345,6.253344078726871,1685
1,1,0,1,9.721,0,0,0,0,0,0,0,0,0,0,0.0663390433398857,0.0,0.0,0.0,0.0,0.0,0.3052981372273706,0.5425442291491155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,2.8445604857522526,8.475501443770366,130
1,0,0,0,22.892000000000003,0,0,1,0,0,1,0,0,0,0,0.171279766779128,0.0600609256772249,0.0,0.0855973009269874,0.0819614137377575,0.0,0.0,0.4212912312882834,0.0,0.0,0.0,0.0,0.1156015591732451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.169167979553694,5.043625096921913,142
1,1,1,0,19.725,0,0,1,0,0,1,0,0,0,0,0.059157928698177,0.0,0.0,0.1138635263752218,0.0365284723342474,0.0,0.3707243103726407,0.3739958057751251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.065724645374026,4.139556905043649,142
1,0,0,0,12.505999999999998,0,1,1,0,0,0,0,0,0,0,0.2827743410262039,0.0,0.0,0.0592010951686017,0.0,0.0267334788392245,0.1559517505908486,0.3885846753884104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867546589867106,0.0,0.0,0,0,0,3.220314789062455,8.438214484160111,147
1,1,1,0,7.3610000000000015,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.4637074550087466,0.4855860245544808,0.0,0.0,0.0507065204367725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4.372254038025054,5.3912201053357895,169
1,1,1,0,9.08,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1800739840989399,0.1443518109540636,0.0974271201413427,0.0,0.0,0.5138803003533569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0,0,0,1.0267581849001262,5.6328520129674216,173
1,1,0,1,9.552,0,0,1,0,0,1,0,0,0,0,0.0600609256772249,0.5602345311015755,0.0,0.0,0.0,0.0,0.0,0.3797045432211997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.7089271494177134,9.976327614087952,1685
1,0,0,0,10.711,0,0,0,0,0,1,0,0,0,0,0.0,0.0373820673614975,0.0,0.0,0.0,0.0,0.1225311517228011,0.5662954927692991,0.0,0.0,0.0,0.0,0.0,0.0,0.2737912881464021,0.0,0.0,0.0,0.0,0.0,1,1,0,3.005187432324746,4.21419952403038,182
1,1,0,1,5.922999999999999,0,0,1,0,0,1,0,0,0,0,0.2480525708656825,0.0387476831749899,0.0,0.291654245460319,0.0,0.0,0.0459282205487796,0.3756172799502288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.883882758103861,10.5865413407601,1130
1,1,0,1,2.724,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.2076615145112865,0.0,0.0,0.0,0.0449635430731839,0.6005146860256391,0.0,0.0,0.0993709393019967,0.0,0.0,0.0,0.0474893170878937,0.0,0.0,0.0,0.0,0.0,1,1,0,1.7672959970496809,5.114274328855742,243
1,1,1,0,10.02,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4068262963084281,0.0,0.0,0.0,0.0,0.0,0.0,0.4218939369124438,0.0,0.171279766779128,0.0,0.0,0.0,1,0,1,2.3617969526258915,7.710375955289091,252
1,0,0,0,13.079,0,1,0,0,0,0,0,0,0,0,0.1866145606847779,0.0,0.0,0.0,0.0,0.0,0.4412033964250565,0.3316320692101711,0.0,0.0,0.0405499736799944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.72661022662312,7.292626446788553,873
1,0,0,0,2.47,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357897076803379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,2.1426510550777205,7.233022834095514,382
1,0,0,0,22.185,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.237998279549526,0.0471861164381939,0.0,0.0,0.0,0.71481560401228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.214064267870979,11.828599970343516,278
1,0,0,0,3.862,0,0,1,0,0,0,1,0,0,0,0.0,0.0370860493301451,0.0391693144223525,0.0,0.0,0.0,0.0,0.3797045432211997,0.0,0.0,0.0,0.0,0.4839791673490778,0.0,0.0,0.0,0.0600609256772249,0.0,0.0,0.0,0,0,0,1.4929040961781488,3.842008183356106,444
1,0,0,0,8.861,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.3627698160729336,5.299731366378919,288
1,1,1,0,4.078,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0524569152953562,0.0,0.0,0.3316320692101711,0.0,0.0,0.0,0.0,0.2505607305518046,0.0,0.0,0.0,0.2190053326619825,0.0,0.0,0.0,1,0,1,2.562484784433375,3.4702258080725787,288
