knowledge_panel_rhs,click,organic_click_3p,organic_click_1p,time_elapsed,n_direct_answer,n_people_also_ask,n_top_stories,n_twitter_cards,n_videos,n_images,n_ad,n_local_results,n_map_results,n_recipes,n_products,Reference,News and Media,Business,Shopping,Information Technology,Education,Entertainment,Streaming Media and Download,Health and Wellness,Government and Legal Organizations,Social Networking,Restaurant and Dining,Finance and Banking,Sports,Games,Society and Lifestyles,Newsgroups and Message Boards,Arts and Culture,Travel,Real Estate,click_prev_1,organic_click_3p_prev_1,organic_click_1p_prev_1,log_time_elapsed_prev_1,log_time_prev_1,user_id
0,0,0,0,21.259,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0897471289752649,0.7308524734982333,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0,0,0,5.703782474656201,7.770018033260418,671
0,1,1,0,5.171,0,1,0,0,1,1,0,0,0,0,0,0.2246847259982311,0.0,0.4167905925513447,0.0391693144223525,0.0,0.0,0.1064889121818598,0.171279766779128,0.0,0.0,0.0,0.0,0.0,0.0,0.0415866880670836,0.0,0.0,0.0,0.0,0.0,0,0,0,1.131079478805611,3.2697590351827706,672
0,1,1,0,5.085,0,1,0,0,0,0,0,0,0,0,0,0.171279766779128,0.0,0.0,0.0,0.7431229322938846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.4478597167780454,7.0997045073196166,1328
0,0,0,0,5.323,0,1,1,0,1,1,0,1,0,0,0,0.0407179504857771,0.2907366231736675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6685454263405554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.8216418437099249,4.8233976732366886,713
0,1,1,0,41.94600000000001,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.9469096088564224,6.144897826808152,675
0,1,1,0,13.564,0,1,0,0,0,1,0,0,0,0,0,0.5403784886703976,0.0,0.0,0.0584736358538069,0.0,0.4011478754757954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.673538837840624,7.353023622852031,675
0,0,0,0,12.942,0,0,1,0,1,0,0,0,0,0,0,0.0974271201413427,0.0993153710247349,0.0,0.0,0.0,0.0,0.0,0.2491497349823321,0.0,0.0,0.0897471289752649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.217234478596075,8.463658439470118,676
0,1,1,0,28.659,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0350485865724381,0.964951413427562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.391877200472808,7.936986406502907,680
0,0,0,0,12.13,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3297918315345198,0.0,0.2260499626767242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.329987769305359,4.021702182229989,682
0,0,0,0,7.621,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0957386161191476,0.0149575999429914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8662723580132549,0.0,0.0,0.0,0.0,1,1,0,3.1073630897251765,8.854662787651817,683
0,0,0,0,2.768,0,1,1,0,0,0,0,0,0,0,0,0.0772169555127635,0.0934861501999703,0.0,0.0,0.1613649829654865,0.0,0.0,0.0,0.0,0.0,0.5590221201797265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5382462193419829,12.095642930944098,1520
0,0,0,0,4.74,0,1,0,1,0,0,0,0,0,0,0,0.0524569152953562,0.0,0.1009658297667818,0.0,0.1121346668802782,0.0,0.0,0.0,0.0,0.0,0.7002323026571763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.549900199717904,10.89748199414425,1520
0,0,0,0,4.166,0,1,0,0,0,0,0,0,0,0,0,0.1915440745516352,0.0957244168327276,0.0,0.0,0.1292785136560778,0.0,0.0,0.0,0.0,0.0,0.4917946313445083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.3982229319851645,11.189759292722076,1520
0,0,0,0,4.409000000000002,0,0,1,0,0,0,0,0,0,0,0,0.0690757508833922,0.0,0.1324757067137808,0.0,0.0836296378091872,0.0,0.0,0.0,0.0,0.0,0.6756901501766786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.7005575058015845,10.736116440556922,1520
0,1,1,0,21.196,0,0,0,0,0,0,0,0,0,0,0,0.1800739840989399,0.0,0.0,0.1003312720848056,0.0,0.0,0.0,0.0,0.0,0.0,0.0721400176678444,0.0,0.0,0.0,0.0,0.1443518109540636,0.0,0.4174359540636043,0.0,0.0,0,0,0,5.66932559640146,8.665689055726094,683
0,0,0,0,1.235,0,1,0,0,1,0,0,0,0,0,0,0.4284898739777641,0.0,0.0,0.0699402000941955,0.0,0.0,0.4589036208200723,0.042666305107968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.419729137206128,3.654288009344317,684
0,1,1,0,1.03,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0642667844522968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4909286660777386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.999315497200551,11.42996130149739,1262
0,0,0,0,3.024,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.2659241550910598,0.0,0.0288547990270216,0.0,0.0,0.0,0.3012538595036138,0.4039671863783047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3825376034644598,8.162253312809291,684
0,0,0,0,2.559,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0485466060409223,0.0,0.0459645988957453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9054887950633324,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2530906276821619,5.00473123270916,684
0,0,0,0,114.794,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0690757508833922,0.0,0.0,0.0993153710247349,0.0,0.0,0.0,0.0,0.1800739840989399,0.3591375883392226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1168937514714994,3.929607488185149,684
0,0,0,0,2.4930000000000003,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0957244168327276,0.0,0.0,0.0,0.0916583636150509,0.0,0.0,0.0,0.0,0.0,0.0,0.8126172195522214,0.0,0.0,0.0,0.0,0.0,0,0,0,0.262364264467491,6.536665510294513,684
0,0,0,0,11.579,0,1,0,0,1,1,0,0,0,0,0,0.4583772806184285,0.1891512987651085,0.0,0.0,0.0,0.0,0.0992302400995774,0.0819614137377575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.1948311464086527,12.053837118958954,686
0,0,0,0,7.317,0,0,0,0,0,0,0,0,0,0,0,0.8334971289752651,0.0,0.0,0.0,0.1665028710247349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.472472057360943,11.83567503936343,688
0,0,0,0,12.463,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0464279865046349,0.0600609256772249,0.1033771168397261,0.0415866880670836,0.0,0.171279766779128,0.5772675161322023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.454533349266104,7.902533663905033,690
0,0,0,0,1.263,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.330589289403643,5.264274425567014,690
0,0,0,0,6.364000000000001,0,1,0,0,0,0,0,0,0,0,0,0.0819614137377575,0.0,0.0,0.0,0.0,0.4188738576435521,0.0,0.0,0.3048904320482163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.8878686276780465,9.760929657625958,690
0,0,0,0,13.95,0,0,0,0,0,1,0,0,0,0,0,0.0974271201413427,0.0,0.119694125441696,0.0,0.219202738515901,0.0,0.0,0.0,0.0,0.0,0.1443518109540635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.209153148201493,11.43563861476409,695
0,1,0,1,10.997,0,0,0,0,0,1,0,0,0,0,0,0.0,0.1547427120141341,0.0,0.0721400176678444,0.0,0.0,0.0312555212014134,0.741861749116608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.040849032357114,9.546174262040436,697
0,0,0,0,1.6869999999999998,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1382310552817465,0.0,0.1927121328042985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.343753892140989,0.0,0.0,0.0,0.0,1,1,0,2.386742401000769,2.8920370372152258,697
0,1,1,0,81.387,0,0,1,0,1,0,0,0,0,0,0,0.0,0.9163703621908128,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.121183113259475,9.262956256355872,698
0,1,0,1,20.424000000000003,0,0,1,0,1,0,0,0,0,0,0,0.0,0.9163703621908128,0.0,0.0,0.0,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0506183745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.399215555094562,4.659866682907119,698
0,0,0,0,7.1480000000000015,0,1,0,1,0,0,0,1,0,0,0,0.0782216164508605,0.0,0.1634644842225042,0.0,0.0,0.0,0.0,0.0373820673614975,0.0,0.5662954927692991,0.1546363391958384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.270268491517503,12.40473762634537,699
0,1,1,0,13.712000000000002,0,0,0,0,0,0,0,0,0,0,0,0.0506183745583038,0.0,0.3890845848056538,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.2417789310954063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0820631023847875,11.277186042695552,699
0,1,1,0,9.043,0,0,0,0,0,0,0,0,0,0,0,0.3200088339222616,0.5825640459363957,0.0,0.0,0.0,0.0,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.155211588099313,9.086733397563584,700
0,1,1,0,11.53,0,0,0,0,0,0,0,0,0,0,0,0.3200088339222616,0.5825640459363957,0.0,0.0,0.0,0.0,0.0974271201413427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.762431914856904,5.042327740828745,1739
0,0,0,0,13.504,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0690757508833922,0.0,0.0506183745583038,0.3594743816254417,0.0,0.0,0.4565647084805654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.073423469354273,2.587388024694983,700
0,1,1,0,8.182,0,0,1,0,0,0,0,0,0,0,0,0.0,0.1196941254416961,0.0663041077738515,0.0,0.0,0.0391287544169611,0.0,0.0,0.0,0.7748730123674914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,3.812335258040856,7.350230324946418,700
0,1,1,0,12.238,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.02469960743136,0.0,0.0,0.0,0.0,0.0,0.8080888231293331,0.0,0.0,0.0,0.1672115694393069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.0856720914304723,3.325898957611927,700
0,0,0,0,1.278,0,1,0,0,1,1,0,1,0,0,0,0.048091637752087,0.0,0.4390975620842742,0.1765708571341991,0.2667843452173515,0.0,0.0,0.069455597812088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,4.237289838207198,4.498798047701484,891
0,1,0,1,26.831000000000003,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.7826885077919945,12.879352725715597,702
0,0,0,0,19.365,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1196941254416961,0.5617877650176679,0.0391287544169611,0.0,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2443407685512368,0.0,0,0,0,4.499320661896239,10.220187091413267,731
0,0,0,0,7.1370000000000005,0,0,1,0,1,0,0,0,0,0,0,0.0,0.964951413427562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.373602580229326,7.671819811361595,1445
0,0,0,0,2.241,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7699812279151945,0.0506183745583038,0.0,0.0,0.0,0.0350485865724381,0.0,0.0,0.0,0.0,0.0,0.1443518109540636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7016112589720747,1.807304680563517,708
0,1,1,0,10.566,0,0,0,0,0,1,0,0,0,0,0,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.119694125441696,0.0,0.0,0.5351314045936396,0.0,0.0,0.0,0.3121632067137809,0.0,0.0,0.0,0.0,0.0,1,1,0,2.0978952203380827,2.6135197172559765,709
0,0,0,0,1.164,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.4160445618467901,0.3650295739060524,0.0862021936373032,0.0,0.0,0.0898056161708969,0.0,0.0,0.0,0.0,0.0,0.0,0.0429180544389571,0.0,0.0,0.0,0.0,0.0,1,1,0,2.410272898410964,7.352398150603311,709
0,0,0,0,5.977,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.7723803596580301,0.1456582266042123,0.0,0.0,0.0819614137377575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.6891391762104497,7.097567874420605,709
0,0,0,0,1.232,0,1,0,0,1,0,0,0,0,0,0,0.0,0.0519209354120266,0.0,0.0,0.0671668034228109,0.0,0.1292785136560778,0.1915440745516351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.827240915040644,3.985292054355592,1334
0,0,0,0,7.002000000000002,0,1,0,0,1,1,0,1,0,0,0,0.0638738925490973,0.0189179202004451,0.0,0.0,0.0,0.0,0.0,0.0826295818950366,0.0,0.0,0.0,0.8345786053554209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.349371007015293,12.99782926643488,746
0,1,1,0,11.623,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.25625,0.4994092314487632,0.0,0.0,0.1800739840989399,0.0,0.0,0.0330112632508833,0.0,0.0,0.0,0.0312555212014134,0.0,0.0,0.0,0.0,0.0,0,0,0,3.282976750274724,7.90799664187157,709
0,1,1,0,6.646000000000001,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0398956729409545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.570166493738824,5.351251314327473,709
0,1,1,0,17.157,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.364264839895673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.200567011191103,6.506099406514932,709
0,0,0,0,40.723000000000006,0,1,0,0,1,0,0,0,0,0,0,0.1571882472403288,0.0271217530872284,0.0,0.0391693144223525,0.0,0.6110452356775526,0.0,0.0819614137377575,0.0464279865046349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.25967221906077,13.524313301151498,710
0,0,0,0,3.151,0,0,0,1,0,0,0,0,0,0,0,0.0766924944216952,0.0,0.0,0.611425103597087,0.0,0.0,0.0,0.043443346492411,0.0,0.0,0.2684390554888066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5760514086836981,3.21879582166803,713
0,0,0,0,2.6710000000000003,0,0,0,0,0,0,0,1,0,0,0,0.1915440745516351,0.1292785136560778,0.0,0.0,0.0,0.587519048177236,0.0,0.0,0.0,0.0,0.0916583636150509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.8064465229584035,10.388828092789597,713
0,0,0,0,0.108,0,1,0,0,1,1,0,0,0,0,0,0.1048878851427649,0.0,0.0,0.0,0.0,0.0,0.6051169543474755,0.2104532989191805,0.0,0.0,0.0385804161961606,0.0,0.0,0.0,0.0,0.0,0.0409614453944183,0.0,0.0,0.0,0,0,0,2.6217658325051976,6.792543060940528,713
0,0,0,0,4.104,0,1,0,0,0,0,0,0,0,0,0,0.2276196403419698,0.0,0.1057944904844572,0.0,0.0,0.0,0.0,0.0,0.0,0.2868813259523732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,-0.034591444769619,6.1932414486803005,713
0,1,1,0,3.771,0,1,0,0,0,0,0,0,0,0,0,0.3291461281602799,0.0,0.0339538423097017,0.0,0.0,0.0,0.0,0.0,0.0,0.0402460077686663,0.0,0.0,0.3479715148899438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.3895390912847796,3.00176404578571,713
0,1,1,0,25.741000000000003,0,1,0,0,0,0,0,0,0,0,0,0.2868813259523732,0.0391693144223525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6739493596252742,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.332532169361998,4.042226366293298,1533
0,1,1,0,10.826,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.866761892257032,11.23504177783508,714
0,0,0,0,14.441,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3131611781610894,0.0,0.0,0.0419073862729213,0.0,0.0,0.6449314355659893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.986136379880544,4.197863383000556,719
0,1,1,0,6.867000000000001,0,0,0,0,0,0,1,0,0,0,0,0.0382543452445211,0.0,0.0,0.5474738205764871,0.0,0.0,0.0970959732268163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3171758609521753,0.0,0.0,0,0,0,2.8824515870950247,4.335157748666988,720
0,1,1,0,12.362,0,0,0,0,0,0,0,0,0,0,0,0.1365558745583038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1800739840989399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6833701413427561,0.0,1,1,0,3.28443882105196,4.833460470121831,725
0,0,0,0,27.47600000000001,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1.078749659571858,9.232675476118688,725
0,0,0,0,12.379,0,1,1,0,0,0,0,0,0,0,0,0.1559833904089157,0.7337036285751787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0356712446454353,0.0,0.0,0.0,0.0,0.0,0.0746417363704702,0.0,0.0,0.0,0.0,0,0,0,4.049347196291365,11.452681623147887,727
0,0,0,0,5.207999999999999,0,1,0,0,1,0,1,0,0,0,1,0.0,0.0,0.0,0.4391524093141548,0.5288618123544259,0.0,0.0,0.0136182857439449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.896464271895322,5.006031378991197,728
0,0,0,0,70.455,0,0,0,0,0,0,0,1,0,0,0,0.0739809947312711,0.0,0.5898078776661483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0772628628533921,0.1043456664557598,0.0,0.0,0.0,0.0,0.0,0.0,0.1546025982934285,0.0,1,1,0,2.622637545476277,10.076854679486171,728
0,1,1,0,3.422,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0546971016740844,0.02469960743136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.300492677540523,3.557773688704252,728
0,0,0,0,23.888,0,1,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.508224380734716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.7825307416946309,3.537649504797656,728
0,0,0,0,12.239,0,1,0,0,0,1,1,1,0,0,0,0.0,0.0,0.0,0.8938927178464336,0.0,0.0,0.0,0.0,0.0,0.0,0.0433609519190704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,1.5507489160854209,9.09887425501134,728
0,0,0,0,9.936,0,1,0,0,1,0,0,1,0,0,0,0.0677463643877347,0.0,0.1262986769035307,0.0,0.0,0.0,0.4102418732368392,0.0433609519190704,0.0,0.0,0.0,0.0626233785749902,0.2510604580632382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.8829703492814391,10.454824220082203,1148
0,0,0,0,6.5310000000000015,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.353020097173145,0.0,0.205631625441696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1443518109540636,0.0,0,0,0,0.8028980445190645,4.973217221875751,728
0,1,0,1,9.775,0,0,0,0,0,0,0,0,0,0,0,0.1800739840989399,0.0312555212014134,0.1794003975265016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3200088339222615,0.2501325088339222,0.0,0.0,0.0,0.0,0.0,0.0,0.0391287544169611,0.0,0,0,0,-0.1935847490726652,3.6958550678503617,728
0,0,0,0,6.2490000000000006,0,1,0,0,1,0,0,0,0,0,0,0.3355156903947346,0.0530712189361443,0.1345072909249835,0.0,0.0,0.1887999351660502,0.0,0.1513467516454509,0.0,0.0,0.1021482034628276,0.0346109094698087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1646666215552339,6.371861388743357,728
0,1,1,0,4.0520000000000005,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.1316284584980236,0.0,0.0,0.0,0.0,0.0,0.0,0.7958972332015811,0.0,0.0,0.0,0.0724743083003952,0.0,0.0,0.0,0.0,1,0,1,1.8679486075856016,2.8548021491197866,728
0,0,0,0,7.778,0,1,0,0,0,0,0,1,0,0,0,0.038088637999825,0.0,0.8525436158975153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1093677461026596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.3420812064435652,3.900759813149436,728
0,1,1,0,1.2970000000000002,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2716462935612607,0.3024919083681613,0.0,0.0,0.0,0.0,0.0,0.0,0.0260189171354051,0.3998428809351728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.2848151921700368,10.045723432203296,728
0,0,0,0,4.6560000000000015,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.3329988889262988,0.0617352951079088,0.0,0.0,0.0,0.0,0.0,0.0879835695767819,0.5172822463890105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1.3238869009912737,3.5402344236793657,728
0,1,1,0,39.01000000000001,0,1,0,0,1,0,0,0,0,0,0,0.0819614137377575,0.0415866880670836,0.0,0.0,0.0,0.0,0.7793049231877887,0.0600609256772249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,2.3966217349204286,4.704970271065268,728
0,0,0,0,7.550000000000002,0,1,0,0,1,0,0,0,0,0,0,0.0819614137377575,0.0415866880670836,0.0,0.0,0.0,0.0,0.7793049231877887,0.0600609256772249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,3.663818023518565,4.3212012114481935,728
0,0,0,0,14.995,0,1,1,1,0,0,0,0,0,0,0,0.0697843050853129,0.3545774510405453,0.0315761290934343,0.0,0.0,0.0,0.0,0.0,0.0,0.3628214925173332,0.1458325198989296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1.3352641900071118,5.77827442070156,1399
0,1,1,0,6.202000000000001,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.0327700883941441,0.967229911605856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.308765952069127,5.899916531480787,728
0,0,0,0,6.774,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.054212913411901,0.0,0.0,0.0,0.2589482647491883,0.6095759589855184,0.0,0.0,0.0,0.0,0.0,0.0,0.0772628628533921,0.0,1,1,0,1.1098818809263409,7.57822270728844,728
0,1,0,1,10.089,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.054212913411901,0.0,0.0,0.0,0.2589482647491883,0.6095759589855184,0.0,0.0,0.0,0.0,0.0,0.0,0.0772628628533921,0.0,0,0,0,2.0791915104246264,4.622469683066153,728
0,0,0,0,5.166,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0353554765804708,0.0,0.0,0.0,0.2589482647491884,0.6095759589855185,0.0,0.0,0.0,0.0,0.0,0.0,0.0961202996848223,0.0,0,0,0,1.8187259174578696,8.288770731147617,728
0,0,0,0,4.138,0,0,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0560823127836842,0.8617333643270491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433524597183649,0.0,0.0,0.0,0.0388318631709017,0.0,0.0,0.0,0.0,1,1,0,2.049497665306764,4.649914079797483,728
0,0,0,0,4.455,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.7522526501766785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2147360865724381,0.0330112632508833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.2427126326418667,5.67151407142594,728
0,1,0,1,7.653,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0223469718233833,0.3171758609521754,0.0,0.0322735614811616,0.0,0.0,0.0952499190327108,0.0494872071683039,0.0,0.0305570549498002,0.3471229623232215,0.0,0.0,0.0,0.0382543452445211,0.0,0.0,0.067532117024722,0.0,0,0,0,2.044461822783809,6.106361198941311,728
